E,D,A,D,D,A,B,A,D,A,B,F
G,A,A,C,F,A,A,G,C,A,B,F
G,A,A,C,F,A,A,G,C,A,B,F
G,A,A,C,E,A,A,G,B,A,C,F
G,A,A,B,F,A,A,G,C,A,C,F
G,A,A,B,F,A,A,G,C,A,C,F
F,A,A,B,E,A,A,G,C,A,C,G
F,A,A,B,E,A,A,G,C,A,C,F
F,B,A,C,D,A,A,F,C,A,C,G
F,B,A,G,E,A,A,F,C,A,B,G
F,B,A,E,E,A,A,F,C,A,B,F
F,B,A,E,D,A,A,F,C,A,B,F
F,A,A,E,C,A,A,G,C,A,B,F
F,A,A,F,C,A,A,G,C,A,B,F
F,A,A,F,D,A,A,G,C,A,C,F
F,A,A,F,C,A,A,G,C,A,B,F
F,A,A,F,C,A,A,F,C,A,B,F
F,A,A,E,C,A,A,G,C,A,B,F
F,F,A,D,A,A,A,F,B,A,A,F
F,F,A,B,A,A,A,F,B,A,A,F
F,F,A,F,A,A,A,F,B,A,A,F
F,G,A,E,A,A,A,E,B,A,A,F
F,G,A,E,A,A,A,E,B,A,A,F
F,G,A,E,A,A,A,F,B,A,A,F
F,H,A,F,A,A,A,F,B,A,A,F
F,I,A,C,A,A,A,F,B,A,A,C
F,I,A,E,A,A,A,F,B,A,A,C
F,J,A,D,A,A,A,F,B,A,A,C
F,J,A,C,A,A,A,F,B,A,A,C
F,I,A,C,A,A,A,F,B,A,A,C
F,I,A,D,A,A,A,F,B,A,A,C
F,J,A,A,A,A,A,F,B,A,A,D
F,I,A,C,A,A,A,F,B,A,A,D
F,H,A,C,A,A,A,E,B,A,A,E
F,I,A,B,A,A,A,E,B,A,A,E
F,I,A,B,A,A,A,E,B,A,A,D
F,E,A,A,B,A,A,E,C,A,B,F
F,E,A,B,C,A,A,E,C,A,B,F
F,D,A,C,C,A,A,E,C,A,B,F
F,D,A,B,D,A,A,E,C,A,B,F
F,C,A,C,E,A,A,E,C,A,B,F
F,B,A,D,E,A,A,E,D,A,B,F
F,B,A,E,F,A,A,F,D,A,B,G
F,B,A,C,G,A,A,F,D,A,B,G
F,B,A,C,F,A,A,F,D,A,B,F
F,B,A,D,F,A,A,E,D,A,B,F
F,A,A,E,H,A,A,F,D,A,A,F
G,B,A,E,A,A,A,F,A,A,D,C
G,C,A,E,A,A,A,F,A,A,C,D
G,C,A,D,A,A,A,F,A,A,C,C
G,D,A,E,A,A,A,F,A,A,C,C
G,C,A,E,A,A,A,F,A,A,C,B
G,C,A,F,A,A,A,F,A,A,C,D
G,C,A,F,A,A,A,F,A,A,C,D
G,C,A,E,A,A,A,F,A,A,C,D
G,C,A,F,A,A,A,F,A,A,C,D
G,C,A,F,A,A,A,F,A,A,C,E
G,C,A,F,A,A,A,F,A,A,C,D
G,D,A,H,E,A,A,F,B,A,B,D
G,D,A,G,E,A,A,F,C,A,A,F
G,F,A,G,D,A,A,F,C,A,D,F
G,F,A,F,E,A,A,F,C,A,C,F
G,G,A,G,F,A,A,F,C,A,A,F
G,G,A,F,E,A,A,E,C,A,C,F
G,F,A,F,D,A,A,E,B,A,E,F
G,G,A,F,C,A,A,E,B,A,E,F
G,H,A,G,A,A,A,E,B,A,D,D
E,D,A,J,I,A,A,F,C,A,A,G
G,B,A,E,C,A,A,G,B,A,B,E
G,C,A,E,D,A,A,G,B,A,B,D
G,C,A,E,C,A,A,G,B,A,B,D
G,C,A,F,C,A,A,G,B,A,B,D
G,C,A,F,D,A,A,G,B,A,B,D
G,B,A,F,C,A,A,G,B,A,B,D
G,B,A,F,C,A,A,G,B,A,B,D
G,B,A,F,D,A,A,G,B,A,B,D
G,B,A,F,C,A,A,G,B,A,B,D
G,B,A,E,D,A,A,G,C,A,C,I
G,B,A,E,D,A,A,G,C,A,C,I
G,B,A,D,D,A,A,G,B,A,C,I
G,A,A,D,D,A,A,G,C,A,C,J
G,A,A,D,D,A,A,G,C,A,C,J
G,A,A,D,C,A,A,G,B,A,C,F
G,A,A,D,C,A,A,G,B,A,C,F
G,A,A,D,C,A,B,G,C,A,B,E
G,A,A,F,C,A,C,G,B,A,B,D
E,A,A,D,D,A,A,F,D,A,A,E
E,A,A,G,D,A,A,F,D,A,A,D
E,A,A,E,C,A,A,G,D,A,A,D
E,A,A,E,C,A,A,G,D,A,A,D
E,A,A,G,C,A,A,G,D,A,A,D
E,A,A,F,C,A,A,G,E,A,A,C
E,A,A,F,C,A,A,G,D,A,A,C
E,A,A,F,C,A,A,G,D,A,A,B
E,A,A,F,C,A,A,G,D,A,A,B
E,A,A,F,C,A,A,G,D,A,A,C
E,A,A,F,C,A,A,G,D,A,A,E
E,A,A,E,C,A,A,G,D,A,A,F
E,A,A,D,C,A,A,G,C,A,A,F
E,A,A,D,C,A,A,G,D,A,A,F
F,D,A,D,A,A,A,F,A,A,E,C
F,C,A,D,A,A,A,F,A,A,F,C
F,G,A,D,A,A,A,F,A,A,B,C
F,G,A,E,A,A,A,F,A,A,B,C
F,F,A,D,A,A,A,F,A,A,C,C
F,D,A,D,A,A,A,G,A,A,C,C
F,C,A,D,A,A,A,G,A,A,C,C
F,D,A,D,A,A,A,G,A,A,C,C
F,D,A,C,A,A,A,G,A,A,C,C
F,D,A,C,A,A,A,G,A,A,C,C
F,G,A,C,A,A,A,G,B,A,A,C
F,G,A,C,A,A,A,G,B,A,A,C
F,H,A,B,A,A,A,G,B,A,A,C
F,G,A,D,A,A,A,G,B,A,A,C
F,F,A,D,A,A,A,G,B,A,B,C
F,E,A,E,A,A,A,G,B,A,B,C
F,E,A,E,A,A,A,G,B,A,C,C
F,D,A,F,A,A,A,G,A,A,C,C
F,D,A,B,A,A,A,G,A,A,C,C
F,B,A,B,A,A,A,G,A,A,C,C
F,B,A,C,A,A,A,G,A,A,D,C
F,A,A,C,A,A,A,G,A,A,D,B
F,E,A,C,A,A,A,G,A,A,B,C
F,E,A,D,A,A,A,F,A,A,C,C
F,E,A,D,A,A,A,F,A,A,C,C
F,D,A,C,A,A,A,F,B,A,B,C
F,D,A,A,A,A,A,F,B,A,B,C
F,D,A,A,A,A,A,F,B,A,B,C
F,E,A,D,A,A,A,F,B,A,B,D
D,A,A,F,F,A,A,G,C,A,A,D
D,A,A,F,F,A,A,G,C,A,A,D
D,A,A,E,F,A,A,G,B,A,A,D
D,A,A,F,G,A,A,G,B,A,A,D
D,A,A,F,F,A,A,G,C,A,A,D
D,A,A,G,F,A,A,G,C,A,A,D
D,A,A,G,F,A,A,G,C,A,A,D
D,A,A,F,F,A,A,G,C,A,A,D
D,A,A,F,F,A,A,G,C,A,B,E
D,A,A,F,F,A,A,G,C,A,B,D
D,D,A,G,C,A,A,G,D,A,C,E
D,C,A,E,E,A,A,G,C,A,B,E
D,C,A,E,G,A,A,G,B,A,C,F
D,C,A,E,G,A,A,G,B,A,C,F
D,A,A,G,G,A,A,G,B,A,A,F
D,A,A,F,G,A,A,G,B,A,B,F
D,A,A,F,H,A,A,G,B,A,B,E
D,A,A,F,G,A,C,G,B,A,B,E
D,A,A,G,F,A,C,G,B,A,B,E
D,A,A,F,E,A,C,G,B,A,B,E
D,A,A,F,E,A,C,G,B,A,B,E
D,A,A,G,E,A,C,G,B,A,C,E
D,A,A,G,E,A,C,G,B,A,B,E
D,A,A,G,D,A,C,G,B,A,B,D
D,A,A,E,E,A,C,G,B,A,A,E
D,A,A,F,F,A,B,G,B,A,A,E
D,A,A,F,E,A,C,G,B,A,A,E
D,A,A,E,F,A,A,G,B,A,A,E
D,A,A,F,H,A,A,G,B,A,A,E
D,A,A,F,H,A,A,G,B,A,A,E
E,A,A,D,I,A,A,F,G,A,A,I
E,A,A,D,J,A,A,F,G,A,A,I
E,A,A,F,F,A,A,G,C,A,A,F
E,A,A,E,E,A,A,G,D,A,A,E
E,A,A,E,E,A,A,G,C,A,A,E
E,A,A,F,G,A,A,G,D,A,A,F
E,A,A,G,G,A,A,G,D,A,A,F
E,A,A,G,G,A,A,G,E,A,A,F
E,A,A,F,G,A,A,G,E,A,A,F
E,A,A,E,G,A,A,G,E,A,A,F
D,C,A,E,A,A,A,H,G,A,A,B
E,A,A,B,A,A,A,H,C,B,B,A
D,B,A,D,A,A,A,H,G,A,A,B
D,B,A,F,A,A,A,G,B,E,A,B
D,B,A,E,A,A,A,G,B,F,A,B
D,A,A,D,A,A,A,G,A,G,B,A
D,A,A,D,A,A,A,G,A,G,B,A
D,A,A,D,A,A,A,G,A,G,B,A
D,A,A,D,A,A,A,G,A,H,B,A
D,A,A,E,A,A,A,G,A,G,B,A
D,A,A,D,A,A,A,G,A,G,B,A
D,A,A,D,A,A,A,G,A,I,B,A
D,A,A,D,A,A,A,G,A,H,B,A
D,A,A,D,A,A,A,G,A,H,B,A
D,A,A,E,A,A,A,H,A,G,B,A
D,A,A,E,A,A,A,H,B,F,B,A
D,A,A,D,A,A,A,H,A,G,B,A
E,F,A,F,A,A,A,G,C,A,A,C
E,F,A,C,A,A,A,H,B,A,A,C
E,F,A,B,A,A,A,H,B,A,A,C
E,E,A,A,A,A,A,H,B,A,A,C
E,E,A,A,A,A,A,H,B,A,A,C
E,D,A,D,A,A,A,H,A,A,B,C
E,E,A,A,A,A,A,H,A,A,B,B
E,E,A,A,A,A,A,H,A,A,B,B
E,E,A,D,A,A,A,H,A,A,B,B
E,E,A,A,A,A,A,H,A,B,B,B
E,D,A,A,A,A,A,H,B,A,B,B
E,C,A,A,A,A,A,H,B,A,B,B
E,C,A,A,A,A,A,I,A,A,B,B
E,C,A,A,A,A,A,I,A,B,B,B
E,B,A,A,A,A,A,I,B,A,B,B
E,A,A,D,A,A,A,I,E,A,A,B
E,A,A,E,A,A,A,H,D,A,A,B
E,A,A,F,A,A,A,I,D,B,A,B
E,A,A,E,A,A,A,I,C,C,A,B
E,A,A,E,A,A,A,I,B,D,A,B
E,A,A,E,A,A,A,I,A,I,B,B
E,A,A,E,A,A,A,I,A,H,A,A
E,A,A,D,A,A,A,I,A,G,A,A
E,A,A,D,A,A,A,I,A,E,B,A
E,A,A,D,A,A,A,I,B,D,B,A
E,A,A,C,A,A,A,I,A,D,B,A
E,A,A,C,A,A,A,I,A,B,B,A
E,A,A,C,A,A,A,I,A,B,C,A
E,A,A,C,A,A,A,I,A,B,C,B
E,A,A,E,A,A,A,I,A,B,B,B
E,A,A,D,A,A,A,I,A,C,B,B
E,A,A,D,A,A,A,I,C,B,A,B
E,A,A,D,A,A,A,H,D,B,A,D
E,A,A,D,A,A,A,H,E,A,A,D
E,A,A,F,A,A,A,H,E,A,A,D
E,A,A,F,A,A,A,H,E,A,A,D
E,A,A,F,A,A,A,H,C,A,A,D
F,A,A,G,A,A,A,I,A,C,B,C
F,A,A,G,A,A,A,I,A,E,B,A
F,A,A,F,A,A,A,I,A,D,C,B
F,A,A,E,A,A,A,I,B,C,C,C
F,A,A,F,A,A,A,H,D,A,B,C
F,A,A,F,A,A,A,H,C,A,B,C
F,A,A,F,E,A,C,G,D,A,A,E
F,A,A,G,F,A,E,G,D,A,A,E
F,A,A,E,F,A,D,G,D,A,B,E
F,A,A,F,A,A,A,H,C,B,B,B
F,A,A,E,A,A,A,J,A,D,B,B
G,A,A,E,A,A,A,J,A,F,B,A
G,C,A,C,A,A,A,J,A,D,A,A
G,A,A,F,A,A,A,I,A,C,C,B
G,A,A,E,A,A,A,I,A,C,C,B
G,A,A,E,A,A,A,I,A,C,B,B
G,A,A,D,A,A,A,I,A,B,B,B
G,A,A,F,A,A,A,I,A,D,B,C
F,A,A,H,G,A,D,B,J,A,A,I
F,A,A,I,F,A,F,B,J,A,A,I
C,A,A,A,A,A,A,J,A,A,E,D
C,A,A,B,A,A,A,J,A,A,E,D
C,A,A,C,A,A,A,J,A,A,D,D
E,A,J,D,B,A,G,C,D,A,C,H
E,A,I,C,C,A,F,C,D,A,B,I
E,A,A,A,A,A,A,J,A,A,C,A
E,A,A,C,A,A,A,J,A,I,A,A
D,A,A,A,A,A,A,J,A,H,B,A
D,A,A,A,A,A,A,J,A,B,B,B
D,A,A,A,A,A,A,J,A,H,B,A
H,A,A,A,A,A,A,H,A,H,B,A
H,A,A,A,A,A,A,H,A,I,B,B
H,A,A,B,A,A,A,H,A,I,B,A
D,A,A,E,B,A,E,B,G,A,F,I
D,A,A,A,A,A,A,H,A,I,B,A
H,A,A,A,A,A,A,I,A,I,B,A
H,A,A,A,A,A,A,I,A,J,A,A
H,A,A,A,A,A,A,H,A,H,B,A
G,A,A,A,A,A,A,I,A,H,A,A
I,A,A,A,A,A,A,I,A,J,A,A
I,A,A,A,A,A,A,I,A,J,A,A
I,A,A,A,A,A,A,H,A,B,C,A
F,A,A,A,A,A,A,G,A,H,C,F
F,A,A,A,A,A,A,G,A,H,C,F
H,A,A,A,A,A,A,J,A,I,A,A
H,A,A,A,A,A,A,I,A,I,C,E
H,A,A,A,A,A,A,J,A,H,B,A
E,A,A,A,A,A,A,I,A,J,A,A
E,A,A,A,A,A,A,I,A,J,A,A
E,A,A,A,A,A,A,I,A,I,B,A
E,A,A,A,A,A,A,I,A,J,B,A
G,A,A,A,A,A,A,I,A,J,B,A
G,A,A,A,A,A,A,I,A,J,B,A
F,A,A,A,A,A,A,H,A,I,B,A
F,A,A,B,A,A,A,H,A,J,B,A
I,A,A,A,A,A,A,E,A,H,B,A
F,A,A,A,A,A,A,I,A,H,B,A
H,A,A,B,A,A,A,J,A,D,B,B
H,A,A,B,A,A,A,J,A,D,B,B
H,A,A,B,A,A,A,J,A,D,B,B
I,A,A,A,A,A,A,J,A,D,B,B
I,A,A,A,A,A,A,J,A,D,B,B
I,A,A,A,A,A,A,J,A,E,B,A
I,A,A,A,A,A,A,J,A,B,C,C
I,A,A,A,A,A,A,J,A,C,C,C
I,A,A,A,A,A,A,J,A,D,B,A
I,A,A,A,A,A,A,J,A,E,B,A
H,A,A,D,A,A,A,J,A,A,C,A
H,A,A,D,A,A,A,I,A,A,D,B
D,A,A,A,A,A,A,I,A,H,B,B
D,A,A,A,A,A,A,I,A,J,A,A
D,A,A,A,A,A,A,I,A,J,A,A
D,A,A,A,A,A,A,I,A,J,A,A
D,A,A,A,A,A,A,H,A,F,C,B
D,A,A,A,A,A,A,H,A,H,B,A
D,A,A,A,A,A,A,H,A,I,B,A
E,A,I,C,C,A,G,C,E,A,A,I
E,A,H,B,B,A,H,D,D,A,A,G
E,A,J,C,B,A,D,A,E,A,G,F
E,A,J,C,C,A,D,B,C,A,C,G
E,A,I,C,C,A,C,C,D,A,B,H
E,A,J,C,C,A,F,B,D,A,C,H
E,A,I,B,B,A,D,G,C,A,D,H
E,A,J,A,A,A,G,J,A,A,C,C
E,A,J,A,A,A,F,J,A,A,C,C
E,A,J,A,A,A,J,J,A,A,A,B
E,A,A,E,A,A,A,G,A,I,B,A
E,A,A,C,A,A,A,G,A,I,B,A
F,A,A,A,A,A,A,J,A,F,B,A
F,A,A,A,A,A,A,J,A,H,B,A
F,A,A,A,A,A,A,I,A,E,B,A
F,A,A,A,A,A,A,H,A,H,B,E
F,A,A,A,A,A,A,H,A,H,B,A
F,A,A,A,A,A,A,J,A,J,A,A
F,A,A,A,A,A,A,J,A,J,A,A
E,A,A,A,A,A,A,I,A,J,A,B
E,A,A,A,A,A,A,I,A,J,A,A
I,A,A,C,A,A,A,G,A,H,B,B
I,A,A,B,A,A,A,G,A,I,B,C
F,A,A,B,D,A,E,B,D,A,A,G
E,A,A,C,C,A,F,B,D,A,C,I
E,A,A,C,B,A,G,C,D,A,C,H
E,A,A,C,C,A,F,C,D,A,B,I
E,A,A,C,C,A,G,C,D,A,A,G
E,A,A,E,A,H,C,C,B,A,E,E
E,A,A,F,B,A,D,C,C,A,A,E
E,A,A,H,A,A,A,C,B,A,E,E
A,B,A,E,E,A,D,H,E,A,A,H
A,C,A,G,E,A,E,H,E,A,A,H
A,C,A,E,E,A,D,H,E,A,A,H
A,A,A,B,F,A,D,H,E,A,A,G
A,C,A,D,F,A,B,H,F,A,A,H
A,B,A,E,E,A,C,H,E,A,A,H
E,A,A,B,F,A,F,H,C,A,A,D
F,A,A,G,E,A,C,G,C,A,B,D
F,B,A,A,B,A,H,G,C,A,A,F
F,C,A,B,C,A,F,G,C,A,A,G
F,C,A,A,C,A,F,G,C,A,A,G
F,C,A,A,C,A,G,G,C,A,A,G
F,C,A,A,B,A,H,G,C,A,A,G
F,B,A,A,A,A,I,G,C,A,A,G
F,B,A,A,A,A,I,G,C,A,A,G
F,C,A,A,A,A,H,G,C,A,A,G
C,A,A,C,I,A,A,G,C,A,C,E
C,A,A,C,I,A,A,G,C,A,D,E
C,A,A,D,I,A,A,G,C,A,D,E
C,A,A,D,H,A,A,G,C,A,C,E
C,A,A,D,F,A,B,G,C,A,C,E
C,A,A,D,E,A,C,G,C,A,C,E
C,A,A,D,F,A,C,G,B,A,C,E
C,A,A,D,D,A,E,G,B,A,C,E
C,A,A,C,D,A,D,G,B,A,C,E
C,A,A,A,E,A,E,G,B,A,A,E
C,A,A,B,G,A,D,G,B,A,A,E
C,A,A,B,F,A,D,G,B,A,A,E
C,A,A,D,G,A,D,G,C,A,A,G
C,A,A,D,G,A,C,G,C,A,A,H
C,A,A,C,G,A,C,G,C,A,B,H
C,A,A,D,G,A,D,G,C,A,A,G
C,A,A,B,J,A,A,G,C,A,B,F
C,A,A,C,H,H,A,H,D,A,B,F
C,A,A,C,H,H,A,H,D,A,A,F
C,A,A,D,I,I,A,H,D,A,A,F
C,A,A,C,H,I,A,H,D,A,A,F
C,A,A,C,G,J,A,H,C,A,A,F
F,A,A,G,J,A,E,G,D,A,A,F
F,A,A,G,H,A,D,F,D,A,A,F
F,A,A,G,I,A,A,F,D,A,A,F
F,A,A,G,I,A,D,F,D,A,A,F
E,B,A,J,J,A,A,G,D,A,A,H
E,A,A,I,J,A,A,G,C,A,A,H
E,A,A,I,I,A,A,G,C,A,A,H
E,A,A,I,H,A,C,G,D,A,A,I
E,A,A,G,G,A,C,G,D,A,A,I
E,A,A,F,F,A,D,G,D,A,A,I
E,B,A,F,F,A,D,G,D,A,A,I
E,A,A,E,E,A,E,H,D,A,A,I
G,A,A,E,B,A,F,G,D,A,A,C
E,A,A,E,C,A,F,G,D,A,B,F
E,A,A,E,C,A,E,G,C,A,B,F
E,A,A,D,C,A,D,G,D,A,B,F
E,A,A,D,B,A,E,G,E,A,C,F
E,A,A,D,B,A,E,G,E,A,C,F
E,A,A,E,B,A,D,G,E,A,C,F
E,A,A,E,A,A,E,G,E,A,C,F
E,A,A,E,A,A,F,G,E,A,A,F
E,A,A,H,B,A,E,G,E,A,A,F
E,A,A,I,A,A,E,G,E,A,A,F
E,A,A,G,C,A,C,G,F,A,A,E
E,A,A,H,C,A,D,G,E,A,A,F
E,A,A,G,C,A,E,G,E,A,A,F
E,A,A,G,C,A,E,G,E,A,A,H
E,A,A,G,C,A,E,G,D,A,A,H
E,A,A,C,C,A,G,G,C,A,A,F
E,A,A,G,C,A,I,G,D,A,A,H
E,A,A,F,C,A,F,G,D,A,A,H
E,A,A,H,C,A,D,G,E,A,A,H
E,A,A,G,C,A,E,G,E,A,A,F
E,A,A,E,G,A,C,G,D,A,A,F
E,A,A,E,G,A,B,G,E,A,A,F
E,A,A,D,F,A,D,G,E,A,A,F
E,A,A,D,F,A,D,G,E,A,A,F
E,A,A,E,E,A,E,G,E,A,A,J
E,A,A,E,E,A,E,H,E,A,A,F
E,A,A,E,D,A,F,H,E,A,A,F
E,A,A,E,E,A,D,H,E,A,A,F
E,A,A,E,D,A,E,H,E,A,A,E
E,A,A,E,D,A,E,H,F,A,A,H
E,A,A,F,D,A,E,H,E,A,A,H
E,A,A,E,D,A,D,G,D,A,A,H
E,A,A,E,D,A,E,H,E,A,A,H
E,A,A,F,D,A,D,G,D,A,A,H
E,A,A,E,D,A,D,G,D,A,A,H
E,A,A,F,G,A,A,G,G,A,A,E
